5,1
9,1
12,1
24,1
29,1
31,1
40,1
61,1
62,1
86,1
87,1
96,1
104,1
108,1
117,1
159,1
162,1
163,1
169,1
183,1
185,1
190,1
211,1
220,1
242,1
252,1
266,1
277,1
283,1
302,1
306,1
317,1
346,1
355,1
358,1
364,1
390,1
394,1
398,1
407,1
423,1
444,1
453,1
468,1
475,1
489,1
504,1
527,1
544,1
549,1
554,1
573,1
589,1
599,1
604,1
634,1
635,1
640,1
641,1
656,1
669,1
677,1
681,1
714,1
717,1
735,1
752,1
754,1
773,1
795,1
810,1
815,1
825,1
832,1
835,1
842,1
868,1
872,1
875,1
897,1
918,1
945,1
953,1
956,1
957,1
961,1
985,1
993,1
997,1
999,1
1005,1
1006,1
1012,1
1026,1
1035,1
1050,1
1053,1
1062,1
1067,1
1074,1
1078,1
1080,1
1083,1
1084,1
1090,1
1092,1
1106,1
1108,1
1125,1
1126,1
1132,1
1133,1
1143,1
1149,1
1160,1
1180,1
1197,1
1200,1
1209,1
1210,1
1221,1
1237,1
1238,1
1243,1
1246,1
1247,1
1251,1
1262,1
1271,1
1273,1
1280,1
1284,1
1297,1
1309,1
1322,1
1343,1
1353,1
1361,1
1374,1
1392,1
1411,1
1434,1
1438,1
1447,1
1448,1
1459,1
1467,1
1473,1
1490,1
1492,1
1544,1
1547,1
1562,1
1568,1
1574,1
1594,1
1603,1
1605,1
1621,1
1631,1
1653,1
1660,1
1664,1
1715,1
1732,1
1737,1
1773,1
1778,1
1796,1
1805,1
1819,1
1824,1
1837,1
1848,1
1856,1
1890,1
1894,1
1903,1
1911,1
1932,1
1939,1
1943,1
1950,1
1952,1
1957,1
1995,1
2007,1
2014,1
2020,1
2022,1
2040,1
2057,1
2069,1
2091,1
2093,1
2095,1
2106,1
2112,1
2119,1
2123,1
2130,1
2138,1
2175,1
2183,1
2201,1
2204,1
2234,1
2236,1
2245,1
2247,1
2253,1
2263,1
2268,1
2269,1
2279,1
2302,1
2329,1
2349,1
2354,1
2362,1
2376,1
2383,1
2391,1
2415,1
2432,1
2443,1
2457,1
2469,1
2479,1
2485,1
2494,1
2506,1
2507,1
2518,1
2526,1
2539,1
2543,1
2550,1
2572,1
2582,1
2592,1
2595,1
2601,1
2609,1
2619,1
2622,1
2629,1
2642,1
2650,1
2661,1
2662,1
2679,1
2685,1
2687,1
2728,1
2736,1
2741,1
2744,1
2748,1
2769,1
2770,1
2775,1
2785,1
2800,1
2801,1
2807,1
2820,1
2838,1
2845,1
2868,1
2885,1
2907,1
2909,1
2912,1
2920,1
2928,1
2930,1
2931,1
2939,1
2972,1
2973,1
2974,1
3009,1
3011,1
3016,1
3020,1
3050,1
3066,1
3080,1
3081,1
3085,1
3088,1
3090,1
3122,1
3126,1
3131,1
3132,1
3137,1
3148,1
3169,1
3176,1
3177,1
3179,1
3185,1
3187,1
3190,1
3205,1
3217,1
3221,1
3229,1
3232,1
3238,1
3249,1
3255,1
3276,1
3283,1
3291,1
3310,1
3313,1
3316,1
3318,1
3348,1
3357,1
3393,1
3394,1
3405,1
3410,1
3416,1
3420,1
3427,1
3432,1
3448,1
3463,1
3471,1
3485,1
3497,1
3505,1
3506,1
3531,1
3532,1
3565,1
3584,1
3598,1
3606,1
3614,1
3622,1
3642,1
3648,1
3656,1
3661,1
3664,1
3686,1
3689,1
3696,1
3697,1
3715,1
