6865,1
29542,1
15034,1
17666,1
28353,1
7652,1
5225,1
24900,1
1977,1
8037,1
18230,1
3342,1
11722,1
13595,1
24214,1
6966,1
25089,1
13269,1
17403,1
21963,1
13503,1
28448,1
20507,1
21336,1
13329,1
1081,1
10510,1
971,1
17794,1
25202,1
1325,1
16129,1
8285,1
21146,1
15060,1
5171,1
13765,1
11005,1
26831,1
9754,1
28813,1
23092,1
7696,1
28332,1
17339,1
19066,1
14963,1
9200,1
13953,1
16964,1
597,1
28620,1
8599,1
20361,1
12639,1
851,1
17489,1
3746,1
26349,1
13053,1
29565,1
14216,1
14706,1
21268,1
19663,1
6930,1
13173,1
9277,1
14673,1
28779,1
7304,1
22179,1
1022,1
11189,1
23173,1
10668,1
20548,1
17632,1
24490,1
3844,1
26424,1
6005,1
15130,1
27188,1
21106,1
9669,1
29148,1
11509,1
1759,1
25998,1
8330,1
8122,1
11645,1
11801,1
18149,1
27787,1
17899,1
14855,1
7472,1
10809,1
5421,1
19443,1
13924,1
16466,1
27244,1
5206,1
7174,1
17965,1
15666,1
24347,1
27152,1
11958,1
21718,1
12308,1
5544,1
18112,1
26009,1
13949,1
14249,1
10347,1
13426,1
20571,1
3022,1
27394,1
21992,1
10835,1
5745,1
912,1
12326,1
25632,1
25481,1
14734,1
29288,1
10495,1
26915,1
6297,1
5739,1
28578,1
16737,1
16016,1
24711,1
19366,1
28775,1
20354,1
26977,1
4047,1
29247,1
16687,1
11634,1
4162,1
17725,1
24599,1
7719,1
25446,1
21635,1
6670,1
17073,1
1463,1
21984,1
8381,1
24365,1
10625,1
21558,1
1037,1
1827,1
24534,1
25175,1
26152,1
5218,1
12558,1
2229,1
14821,1
1514,1
28520,1
12938,1
17476,1
21073,1
3110,1
29120,1
10759,1
25295,1
12630,1
10155,1
3183,1
19931,1
19393,1
18558,1
15429,1
25824,1
12702,1
9670,1
28657,1
19419,1
11530,1
11252,1
23939,1
23405,1
28713,1
28113,1
9031,1
24555,1
27425,1
24914,1
14851,1
29761,1
1178,1
1424,1
16771,1
14925,1
933,1
8879,1
18648,1
12364,1
1168,1
12790,1
26888,1
9216,1
14724,1
15311,1
27314,1
236,1
14020,1
13209,1
24551,1
21379,1
25310,1
22142,1
25286,1
15305,1
22867,1
21270,1
5126,1
15465,1
22672,1
22879,1
28756,1
6233,1
27458,1
9570,1
3171,1
17105,1
10178,1
5452,1
4452,1
21474,1
476,1
21033,1
7731,1
4628,1
20063,1
8288,1
7572,1
15384,1
3006,1
14232,1
22263,1
12712,1
26737,1
22397,1
23185,1
23801,1
10185,1
26220,1
23952,1
15993,1
28800,1
40,1
25781,1
1612,1
12481,1
12859,1
27970,1
8218,1
20130,1
20733,1
8276,1
7840,1
21862,1
20310,1
11088,1
9881,1
10803,1
13618,1
24912,1
18328,1
11595,1
5677,1
28497,1
15761,1
23009,1
23525,1
2717,1
28844,1
21663,1
954,1
29707,1
26259,1
27235,1
17801,1
3939,1
15070,1
19782,1
25985,1
16410,1
8467,1
16625,1
9997,1
15926,1
9760,1
16652,1
16336,1
24939,1
26622,1
20675,1
25962,1
15281,1
28314,1
12674,1
12425,1
24327,1
7238,1
7181,1
1359,1
1041,1
4674,1
15674,1
16015,1
3000,1
17011,1
2724,1
18313,1
22105,1
29293,1
27636,1
29675,1
20709,1
10813,1
27705,1
5997,1
21137,1
4632,1
20707,1
20001,1
26587,1
29043,1
22543,1
4958,1
14767,1
3869,1
7643,1
8730,1
28873,1
16495,1
8524,1
5497,1
29046,1
20425,1
5138,1
22122,1
18770,1
4411,1
29463,1
20772,1
8163,1
4687,1
20787,1
29395,1
2638,1
8706,1
28263,1
27225,1
21032,1
3486,1
22236,1
26283,1
13513,1
26217,1
20440,1
9903,1
3715,1
18740,1
3303,1
15594,1
13415,1
20285,1
26973,1
18185,1
23106,1
187,1
16527,1
21893,1
21902,1
13919,1
9648,1
1416,1
12299,1
1190,1
7059,1
8647,1
13808,1
8750,1
15671,1
28743,1
2825,1
5169,1
22211,1
15246,1
15800,1
8272,1
8948,1
20479,1
12633,1
7266,1
25327,1
29446,1
16414,1
11157,1
4170,1
5872,1
12286,1
14969,1
24588,1
13623,1
12727,1
12960,1
1449,1
14952,1
20878,1
4133,1
24080,1
25588,1
2077,1
16032,1
21630,1
17745,1
4620,1
21657,1
6852,1
6448,1
8954,1
20636,1
4341,1
9565,1
4046,1
12918,1
24265,1
19371,1
20811,1
29834,1
17953,1
204,1
2125,1
23187,1
14947,1
18121,1
7377,1
29538,1
9058,1
8084,1
1927,1
11856,1
90,1
22824,1
2746,1
26430,1
12692,1
19589,1
23002,1
11098,1
18738,1
5372,1
8158,1
13143,1
21720,1
9503,1
8809,1
15537,1
28259,1
27736,1
27613,1
23837,1
22455,1
15455,1
20922,1
17434,1
24520,1
11870,1
6164,1
